,toybin0000
6843,0.275209
6844,0.301648
6845,0.301648
6846,0.127559
6847,0.230115
6848,0.230115
6849,0.378831
6850,0.429196
6851,0.684702
6852,0.404084
6853,0.340692
6854,0.415
6855,0.534379
6856,0.578049
6857,0.346186
6858,0.563764
6859,0.538295
6860,0.400931
6861,0.370269
6862,0.380437
6863,0.371514
6864,0.497536
6865,0.380501
6866,0.388503
6867,0.454872
6868,0.493779
6869,0.496831
6870,0.479639
6871,0.356025
6872,0.375036
6873,0.368169
6874,0.587886
6875,0.409546
6876,0.414328
6877,0.556318
6878,0.527875
6879,0.577235
6880,0.473061
6881,0.392798
6882,0.378369
6883,0.353309
6884,0.496459
6885,0.349534
6886,0.468918
6887,0.454571
6888,0.468611
6889,0.702534
6890,0.642873
6891,0.571279
6892,0.538177
6893,0.33873
6894,0.420849
6895,0.321042
6896,0.243527
6897,0.367838
6898,0.417148
6899,0.436617
6900,0.461302
6901,0.483585
6902,0.670819
6903,0.669247
6904,0.513075
6905,0.327855
6906,0.347639
6907,0.343363
6908,0.346683
6909,0.282211
6910,0.301717
6911,0.232273
6912,0.232273
6913,0.308974
6914,0.435675
6915,0.283827
6916,0.404054
6917,0.385619
6918,0.356727
6919,0.475298
6920,0.349312
6921,0.284016
6922,0.396703
6923,0.391163
6924,0.392539
6925,0.413854
6926,0.325749
6927,0.31665
6928,0.507812
6929,0.486594
6930,0.340954
6931,0.624911
6932,0.415565
6933,0.335585
6934,0.375117
6935,0.43517
6936,0.649261
6937,0.468105
6938,0.41296
6939,0.384697
6940,0.384697
6941,0.526945
6942,0.293995
6943,0.35161
6944,0.540307
6945,0.539552
6946,0.560252
6947,0.418514
6948,0.281712
6949,0.380044
6950,0.476943
6951,0.534613
6952,0.524868
6953,0.369003
6954,0.472435
6955,0.589101
6956,0.46676
6957,0.484396
6958,0.484396
6959,0.230552
6960,0.236134
6961,0.231174
6962,0.438614
6963,0.39395
6964,0.392733
6965,0.520656
6966,0.391446
6967,0.391446
6968,0.432823
6969,0.290885
6970,0.305275
6971,0.139633
6972,0.442249
6973,0.440688
6974,0.368669
6975,0.368669
6976,0.531228
6977,0.400302
6978,0.415507
6979,0.368094
6980,0.398276
6981,0.411443
6982,0.553428
6983,0.578678
6984,0.527564
6985,0.49424
6986,0.506906
6987,0.478615
6988,0.453793
6989,0.485362
6990,0.607702
6991,0.608569
6992,0.36002
6993,0.357428
6994,0.357428
6995,0.472005
6996,0.468415
6997,0.46434
6998,0.351999
6999,0.494528
7000,0.458827
7001,0.627558
7002,0.615801
7003,0.55235
7004,0.518248
7005,0.534441
7006,0.534651
7007,0.297205
7008,0.79826
7009,0.581656
7010,0.412555
7011,0.554016
7012,0.571582
7013,0.423361
7014,0.447145
7015,0.264244
7016,0.487028
7017,0.48504
7018,0.457801
7019,0.46364
7020,0.46009
7021,0.400206
7022,0.401046
7023,0.54187
7024,0.556337
7025,0.572636
7026,0.605535
7027,0.365198
7028,0.234706
7029,0.26298
7030,0.282734
7031,0.470349
7032,0.221518
7033,0.402407
7034,0.420592
7035,0.414169
7036,0.389554
7037,0.370361
7038,0.324367
7039,0.280099
7040,0.285235
7041,0.496365
7042,0.281601
7043,0.407713
7044,0.546778
7045,0.609021
7046,0.576187
7047,0.416092
7048,0.278907
7049,0.294068
7050,0.306218
7051,0.24068
7052,0.441516
7053,0.463355
7054,0.272195
7055,0.334835
7056,0.332726
7057,0.351789
7058,0.328464
7059,0.353522
7060,0.322917
7061,0.322917
7062,0.350876
7063,0.608434
7064,0.545179
7065,0.380699
7066,0.463445
7067,0.480268
7068,0.5066
7069,0.438583
7070,0.467123
7071,0.669383
7072,0.617602
7073,0.591355
7074,0.606659
7075,0.746545
7076,0.497698
7077,0.493556
7078,0.335565
7079,0.309826
7080,0.279108
7081,0.275384
7082,0.325873
7083,0.258722
7084,0.166742
7085,0.495728
7086,0.380323
7087,0.467184
7088,0.326856
7089,0.27256
7090,0.369582
7091,0.294543
7092,0.204668
7093,0.521201
7094,0.519083
7095,0.371262
7096,0.448532
7097,0.358332
7098,0.362573
7099,0.592902
7100,0.657512
7101,0.611226
7102,0.428459
7103,0.428804
7104,0.525327
7105,0.335138
7106,0.335138
7107,0.359845
7108,0.538553
7109,0.526776
7110,0.496425
7111,0.408073
7112,0.270956
7113,0.322111
7114,0.322111
7115,0.364888
7116,0.268397
7117,0.280419
7118,0.366064
7119,0.474879
7120,0.444829
7121,0.413058
7122,0.241793
7123,0.286021
7124,0.129472
7125,0.249055
7126,0.307493
7127,0.283181
7128,0.239472
7129,0.300636
7130,0.373456
7131,0.238077
7132,0.460225
7133,0.37912
7134,0.552481
7135,0.512591
7136,0.347627
7137,0.366099
7138,0.376675
7139,0.490697
7140,0.469755
7141,0.35334
7142,0.356372
7143,0.406001
7144,0.439717
7145,0.209486
7146,0.104726
7147,0.189242
7148,0.456633
7149,0.491648
7150,0.349722
7151,0.591679
7152,0.579944
7153,0.544671
7154,0.558747
7155,0.404892
7156,0.416503
7157,0.393141
7158,0.589767
7159,0.561768
7160,0.446387
7161,0.439575
7162,0.374658
7163,0.535641
7164,0.414947
7165,0.527519
7166,0.543168
7167,0.586507
7168,0.574469
7169,0.560425
7170,0.522256
7171,0.393616
7172,0.620419
7173,0.46887
7174,0.283261
7175,0.283261
7176,0.423395
7177,0.464702
7178,0.359763
7179,0.347324
7180,0.28942
7181,0.205386
7182,0.0529747
7183,0.571738
7184,0.581425
7185,0.626847
7186,0.619638
7187,0.616962
7188,0.477905
7189,0.519836
7190,0.331089
7191,0.377228
7192,0.458704
7193,0.373734
7194,0.378158
7195,0.430604
7196,0.325803
7197,0.423233
7198,0.396107
7199,0.489779
7200,0.47986
7201,0.466547
7202,0.494324
7203,0.41658
7204,0.501276
7205,0.533091
7206,0.56891
7207,0.61805
7208,0.596073
7209,0.448291
7210,0.445031
7211,0.463135
7212,0.377426
7213,0.366221
7214,0.464412
7215,0.209455
7216,0.510847
7217,0.509113
7218,0.513329
7219,0.551353
7220,0.598605
7221,0.608585
7222,0.496806
7223,0.428583
7224,0.450211
7225,0.522101
7226,0.506955
7227,0.534358
7228,0.516401
7229,0.545114
7230,0.534901
7231,0.456355
7232,0.383148
7233,0.400274
7234,0.416875
7235,0.223454
7236,0.430816
7237,0.487897
7238,0.397742
7239,0.583981
7240,0.541054
7241,0.346171
7242,0.318508
7243,0.316341
7244,0.45982
7245,0.43471
7246,0.357045
7247,0.416219
7248,0.178395
7249,0.292254
7250,0.427937
7251,0.522802
7252,0.409576
7253,0.426155
7254,0.38769
7255,0.437392
7256,0.476188
7257,0.215098
7258,0.207762
7259,0.291379
7260,0.348219
7261,0.503797
7262,0.493036
7263,0.532254
7264,0.452486
7265,0.183626
7266,0.411715
7267,0.447297
7268,0.32839
7269,0.511321
7270,0.374506
7271,0.495386
7272,0.368453
7273,0.60879
7274,0.522026
7275,0.556235
7276,0.683773
7277,0.461342
7278,0.364142
7279,0.343635
7280,0.49647
7281,0.456723
7282,0.383087
7283,0.384421
7284,0.429215
7285,0.316607
7286,0.373779
7287,0.373779
7288,0.444082
7289,0.430553
7290,0.395404
7291,0.395404
7292,0.417513
7293,0.49733
7294,0.45591
7295,0.37563
7296,0.45535
7297,0.468317
7298,0.485088
7299,0.36447
7300,0.29052
7301,0.343369
7302,0.26544
7303,0.403255
7304,0.421756
7305,0.460683
7306,0.432623
7307,0.397491
7308,0.565558
7309,0.571307
7310,0.34552
7311,0.306864
7312,0.284349
7313,0.417486
7314,0.411789
7315,0.400993
7316,0.422677
7317,0.510734
7318,0.478808
7319,0.266302
7320,0.474499
7321,0.222527
7322,0.263279
7323,0.263279
7324,0.340253
7325,0.390017
7326,0.390017
7327,0.452521
7328,0.551792
7329,0.449772
7330,0.449267
7331,0.638274
7332,0.631217
7333,0.532016
7334,0.338517
7335,0.343559
7336,0.445206
7337,0.372231
7338,0.454249
7339,0.500052
7340,0.413638
7341,0.398642
7342,0.331337
7343,0.268283
7344,0.313387
7345,0.475872
7346,0.513594
7347,0.422708
7348,0.48689
7349,0.646485
7350,0.659584
7351,0.413836
7352,0.481229
7353,0.415418
7354,0.389275
7355,0.389275
7356,0.354658
7357,0.483359
7358,0.489956
7359,0.391802
7360,0.471371
7361,0.519924
7362,0.545431
7363,0.52215
7364,0.346735
7365,0.367514
7366,0.342284
7367,0.342284
7368,0.342493
7369,0.347285
7370,0.32776
7371,0.418479
7372,0.41781
7373,0.446883
7374,0.390429
7375,0.512802
7376,0.468514
7377,0.649172
7378,0.519146
7379,0.458507
7380,0.464692
7381,0.460973
7382,0.381215
7383,0.542131
7384,0.549484
7385,0.295255
7386,0.299409
7387,0.30621
7388,0.30621
7389,0.441573
7390,0.441573
7391,0.413006
7392,0.331656
7393,0.268057
7394,0.324192
7395,0.410114
7396,0.293477
7397,0.390661
7398,0.390993
7399,0.205072
7400,0.218167
7401,0.30488
7402,0.307941
7403,0.306873
7404,0.335378
7405,0.562878
7406,0.618306
7407,0.587974
7408,0.59456
7409,0.592014
7410,0.639913
7411,0.444342
7412,0.495828
7413,0.202655
7414,0.202655
7415,0.168902
7416,0.550894
7417,0.547333
7418,0.54721
7419,0.354235
7420,0.261449
7421,0.264008
7422,0.298625
7423,0.298625
7424,0.255125
7425,0.446624
7426,0.650354
7427,0.596304
7428,0.596705
7429,0.609381
7430,0.556085
7431,0.462628
7432,0.274518
7433,0.32675
7434,0.301556
7435,0.270399
7436,0.284513
7437,0.284513
7438,0.196337
7439,0.246344
7440,0.35039
7441,0.643638
7442,0.491988
7443,0.674906
7444,0.445862
7445,0.486252
7446,0.394262
7447,0.394262
7448,0.492947
7449,0.522796
7450,0.4427
7451,0.279507
7452,0.466613
7453,0.292255
7454,0.407751
7455,0.338772
7456,0.338772
7457,0.58684
7458,0.40704
7459,0.344615
7460,0.489787
7461,0.434728
7462,0.372218
7463,0.371619
7464,0.436849
7465,0.445581
7466,0.472249
7467,0.4464
7468,0.183493
7469,0.282146
7470,0.339729
7471,0.355093
7472,0.355093
7473,0.610442
7474,0.581245
7475,0.540073
7476,0.461592
7477,0.43224
7478,0.598186
7479,0.378536
7480,0.432147
7481,0.421527
7482,0.245239
7483,0.337771
7484,0.426165
7485,0.386279
7486,0.228508
7487,0.1578
7488,0.256446
7489,0.460039
7490,0.378046
7491,0.391734
7492,0.423142
7493,0.409288
7494,0.512999
7495,0.554286
7496,0.462335
7497,0.427303
7498,0.393047
7499,0.408285
7500,0.545588
7501,0.544668
7502,0.662419
7503,0.617237
7504,0.570069
7505,0.533627
7506,0.52126
7507,0.309776
7508,0.409906
7509,0.461406
7510,0.534478
7511,0.549082
7512,0.422578
7513,0.428252
7514,0.413713
7515,0.590531
7516,0.55424
7517,0.353285
7518,0.245651
7519,0.23482
7520,0.315008
7521,0.274047
7522,0.330583
7523,0.33555
7524,0.300546
7525,0.300546
7526,0.601658
7527,0.57757
7528,0.542339
7529,0.670039
7530,0.670309
7531,0.401834
7532,0.480301
7533,0.480301
7534,0.49548
7535,0.522476
7536,0.463838
7537,0.439805
7538,0.433528
7539,0.279126
7540,0.382138
7541,0.326651
7542,0.348215
7543,0.532607
7544,0.664509
7545,0.621297
7546,0.573199
7547,0.35683
7548,0.49446
7549,0.537392
7550,0.56016
7551,0.139781
7552,0.181106
7553,0.29629
7554,0.238193
7555,0.457721
7556,0.404802
7557,0.461665
7558,0.28381
7559,0.303948
7560,0.340566
7561,0.485291
7562,0.45261
7563,0.289419
7564,0.461192
7565,0.494512
7566,0.490615
7567,0.350491
7568,0.411532
7569,0.287127
7570,0.287127
7571,0.201784
7572,0.169875
7573,0.304587
7574,0.424405
7575,0.518359
7576,0.554927
7577,0.589948
7578,0.555884
7579,0.557274
7580,0.557274
7581,0.344114
7582,0.562658
7583,0.0734174
7584,0.244262
7585,0.293705
7586,0.242052
7587,0.443729
7588,0.430706
7589,0.471652
7590,0.405961
7591,0.579707
7592,0.560671
7593,0.560948
7594,0.429319
7595,0.434685
7596,0.40951
7597,0.380957
7598,0.519722
7599,0.512007
7600,0.391718
7601,0.323976
7602,0.321729
7603,0.522643
7604,0.498057
7605,0.256256
7606,0.364183
7607,0.476068
7608,0.367064
7609,0.280857
7610,0.269635
7611,0.294624
7612,0.280209
7613,0.303079
7614,0.427036
7615,0.428081
7616,0.512008
7617,0.491886
7618,0.620016
7619,0.500089
7620,0.708887
7621,0.721046
7622,0.510103
7623,0.448206
7624,0.282263
7625,0.334864
7626,0.46374
7627,0.205528
7628,0.265504
7629,0.44894
7630,0.419485
7631,0.39199
7632,0.343118
7633,0.366439
7634,0.569542
7635,0.311832
7636,0.418383
7637,0.323571
7638,0.293432
7639,0.294876
7640,0.364839
7641,0.494241
7642,0.462657
7643,0.500522
7644,0.457105
7645,0.384349
7646,0.375689
7647,0.392158
7648,0.443817
7649,0.443817
7650,0.494402
7651,0.452132
7652,0.200596
7653,0.260239
7654,0.329131
7655,0.341621
7656,0.267117
7657,0.292137
7658,0.32442
7659,0.32442
7660,0.329089
7661,0.329089
7662,0.474131
7663,0.444763
7664,0.279489
7665,0.535012
7666,0.547604
7667,0.412692
7668,0.583587
7669,0.412508
7670,0.49362
7671,0.532097
7672,0.463493
7673,0.447531
7674,0.400227
7675,0.419956
7676,0.433554
7677,0.242015
7678,0.305308
7679,0.32916
7680,0.425036
7681,0.391886
7682,0.45701
7683,0.496234
7684,0.51081
7685,0.504286
7686,0.296462
7687,0.316288
7688,0.348462
7689,0.34858
7690,0.347815
7691,0.347815
7692,0.311059
7693,0.330895
7694,0.367118
7695,0.443579
7696,0.27241
7697,0.291504
7698,0.433891
7699,0.590265
7700,0.463188
7701,0.236646
7702,0.0577949
7703,0.28875
7704,0.498597
7705,0.513136
7706,0.532872
7707,0.636086
7708,0.641064
7709,0.687189
7710,0.681017
7711,0.440785
7712,0.380158
7713,0.525025
7714,0.573582
7715,0.586696
7716,0.577224
7717,0.358918
7718,0.570451
7719,0.537563
7720,0.375377
7721,0.496481
7722,0.51184
7723,0.1633
7724,0.313562
7725,0.279986
7726,0.477767
7727,0.46409
7728,0.472932
7729,0.461793
7730,0.373085
7731,0.266374
7732,0.297954
7733,0.129648
7734,0.476786
7735,0.484418
7736,0.460698
7737,0.484579
7738,0.455711
7739,0.497383
7740,0.518069
7741,0.455745
7742,0.253172
7743,0.379894
7744,0.379894
7745,0.574012
7746,0.562167
7747,0.308319
7748,0.253293
7749,0.264009
7750,0.264009
7751,0.293802
7752,0.585359
7753,0.544647
7754,0.543731
7755,0.558593
7756,0.578931
7757,0.524903
7758,0.549866
7759,0.57522
7760,0.601201
7761,0.615205
7762,0.635275
7763,0.687191
7764,0.666808
7765,0.677047
7766,0.717887
7767,0.720309
7768,0.551913
7769,0.534218
7770,0.377724
7771,0.161605
7772,0.201734
7773,0.232228
7774,0.232228
7775,0.226229
7776,0.0380205
7777,0.735531
7778,0.565964
7779,0.349511
7780,0.39628
7781,0.381304
7782,0.380024
7783,0.573972
7784,0.423893
7785,0.381799
7786,0.389847
7787,0.57286
7788,0.490811
7789,0.410814
7790,0.436253
7791,0.32821
7792,0.298365
7793,0.273377
7794,0.30684
7795,0.30684
7796,0.30684
7797,0.345385
7798,0.336265
7799,0.474384
7800,0.463696
7801,0.524297
7802,0.549536
7803,0.539568
7804,0.54368
7805,0.395293
7806,0.570295
7807,0.514586
7808,0.455114
7809,0.455114
7810,0.383265
7811,0.416664
7812,0.340358
7813,0.357249
7814,0.300611
7815,0.340511
7816,0.358229
7817,0.424856
7818,0.427542
7819,0.474959
7820,0.469722
7821,0.527145
7822,0.456404
7823,0.332631
7824,0.387664
7825,0.499305
7826,0.345226
7827,0.421109
7828,0.273999
7829,0.570533
7830,0.529384
7831,0.342584
7832,0.443098
7833,0.533379
7834,0.503344
7835,0.390095
7836,0.481547
7837,0.518231
7838,0.492425
7839,0.442752
7840,0.414962
7841,0.485301
7842,0.406135
7843,0.296207
7844,0.27888
7845,0.346141
7846,0.347858
7847,0.319902
7848,0.355025
7849,0.324428
7850,0.346273
7851,0.373526
7852,0.437575
7853,0.361709
7854,0.302865
7855,0.571019
7856,0.486795
7857,0.457543
7858,0.491893
7859,0.308314
7860,0.418231
7861,0.421854
7862,0.458437
7863,0.473632
7864,0.465125
7865,0.524035
7866,0.374349
7867,0.372591
7868,0.36557
7869,0.324887
7870,0.222455
7871,0.174397
7872,0.188551
7873,0.396732
7874,0.262163
7875,0.361288
7876,0.461937
7877,0.376739
7878,0.355664
7879,0.337715
7880,0.354445
7881,0.296172
7882,0.324552
7883,0.401861
7884,0.465507
7885,0.539784
7886,0.513098
7887,0.507257
7888,0.481087
7889,0.370718
7890,0.370718
7891,0.466724
7892,0.388945
7893,0.452756
7894,0.527732
7895,0.521201
7896,0.492747
7897,0.460813
7898,0.483053
7899,0.410436
7900,0.408907
7901,0.375602
7902,0.393271
7903,0.409091
7904,0.405583
7905,0.401019
7906,0.398036
7907,0.414424
7908,0.494057
7909,0.468262
7910,0.574336
7911,0.536658
7912,0.508519
7913,0.544328
7914,0.401606
7915,0.40238
7916,0.40238
7917,0.578938
7918,0.434706
7919,0.434706
7920,0.300206
7921,0.384889
7922,0.479167
7923,0.467308
7924,0.569218
7925,0.391601
7926,0.329791
7927,0.421542
7928,0.552838
7929,0.480042
7930,0.417006
7931,0.274145
7932,0.415225
7933,0.204062
7934,0.43861
7935,0.620969
7936,0.662346
7937,0.605014
7938,0.590327
7939,0.572508
7940,0.343495
7941,0.323148
7942,0.323507
7943,0.412403
7944,0.612761
7945,0.588895
7946,0.613188
7947,0.368153
7948,0.329223
7949,0.474996
7950,0.588204
7951,0.551061
7952,0.517659
7953,0.353303
7954,0.304763
7955,0.295471
7956,0.111805
7957,0.261129
7958,0.321765
7959,0.219529
7960,0.210853
7961,0.356639
7962,0.532957
7963,0.461599
7964,0.371675
7965,0.44928
7966,0.534974
7967,0.171388
7968,0.518315
7969,0.382904
7970,0.342143
7971,0.322159
7972,0.362921
7973,0.401973
7974,0.421388
7975,0.38328
7976,0.293267
7977,0.229959
7978,0.311505
7979,0.291647
7980,0.300564
7981,0.243186
7982,0.222117
7983,0.45806
7984,0.512074
7985,0.401439
7986,0.401259
7987,0.433432
7988,0.571958
7989,0.516856
7990,0.330011
7991,0.451478
7992,0.402138
7993,0.435543
7994,0.405958
7995,0.610632
7996,0.359879
7997,0.335634
7998,0.555026
7999,0.607726
8000,0.591438
8001,0.379227
8002,0.29867
8003,0.230345
8004,0.435407
8005,0.307582
8006,0.262137
8007,0.250044
8008,0.453023
8009,0.480806
8010,0.345822
8011,0.311846
8012,0.292227
8013,0.292227
8014,0.292227
8015,0.418371
8016,0.308125
8017,0.382201
8018,0.382201
8019,0.422038
8020,0.267745
8021,0.331203
8022,0.331203
8023,0.333958
8024,0.457722
8025,0.413056
8026,0.427665
8027,0.394146
8028,0.305354
8029,0.311346
8030,0.374807
8031,0.374807
8032,0.384043
8033,0.317502
8034,0.508077
8035,0.326337
8036,0.4807
8037,0.236101
8038,0.301698
8039,0.37941
8040,0.463351
8041,0.372132
8042,0.474011
8043,0.552747
8044,0.596681
8045,0.348022
8046,0.427793
8047,0.152519
8048,0.0847387
8049,0.208556
8050,0.264659
8051,0.286692
8052,0.411901
8053,0.401257
8054,0.470327
8055,0.509393
8056,0.349339
8057,0.504798
8058,0.353694
8059,0.478104
8060,0.429151
8061,0.350652
8062,0.416235
8063,0.273532
8064,0.464754
8065,0.321331
8066,0.406997
8067,0.198106
8068,0.286553
8069,0.406425
8070,0.453161
8071,0.476202
8072,0.49936
8073,0.542245
8074,0.469225
8075,0.499142
8076,0.521829
8077,0.48815
8078,0.409329
8079,0.409329
8080,0.416384
8081,0.430291
8082,0.3864
8083,0.457358
8084,0.460775
8085,0.315676
8086,0.292115
8087,0.270079
8088,0.454757
8089,0.332137
8090,0.235892
8091,0.324319
8092,0.675732
8093,0.606966
8094,0.645465
8095,0.653628
8096,0.421702
8097,0.414405
8098,0.533144
8099,0.31423
8100,0.438837
8101,0.457201
8102,0.522587
8103,0.539523
8104,0.417021
8105,0.417021
8106,0.413406
8107,0.526897
8108,0.526897
8109,0.463014
8110,0.189933
8111,0.481785
8112,0.392452
8113,0.410821
8114,0.40852
8115,0.444497
8116,0.451596
8117,0.286094
8118,0.374593
8119,0.395256
8120,0.44144
8121,0.516144
8122,0.500454
8123,0.516605
8124,0.308774
8125,0.312197
8126,0.312197
8127,0.191525
8128,0.127895
8129,0.525332
8130,0.390071
8131,0.450139
8132,0.51168
8133,0.421554
8134,0.410571
8135,0.407698
8136,0.489658
8137,0.265184
8138,0.415967
8139,0.415569
8140,0.588926
8141,0.34654
8142,0.34654
8143,0.363439
8144,0.481134
8145,0.432376
8146,0.523617
8147,0.40184
8148,0.431483
8149,0.445402
8150,0.638399
8151,0.593697
8152,0.452797
8153,0.381133
8154,0.363041
8155,0.325014
8156,0.240546
8157,0.232017
8158,0.359695
8159,0.565563
8160,0.453681
8161,0.338148
8162,0.362972
8163,0.362972
8164,0.264497
8165,0.323895
8166,0.323895
8167,0.281745
8168,0.255396
8169,0.390171
8170,0.432054
8171,0.449054
8172,0.433262
8173,0.489844
8174,0.49699
8175,0.706379
8176,0.421048
8177,0.647162
8178,0.487564
8179,0.254177
8180,0.24248
8181,0.284161
8182,0.321432
8183,0.313165
8184,0.335212
8185,0.260793
8186,0.446375
8187,0.399786
8188,0.43196
8189,0.607157
8190,0.564644
8191,0.424463
8192,0.495533
8193,0.459826
8194,0.490762
8195,0.612511
8196,0.560636
8197,0.55769
8198,0.548448
8199,0.454326
8200,0.343359
8201,0.42589
8202,0.330089
8203,0.413093
8204,0.347304
8205,0.501919
8206,0.384126
8207,0.669396
8208,0.456727
8209,0.37396
8210,0.367001
8211,0.367001
8212,0.673041
8213,0.6928
8214,0.704724
8215,0.728094
8216,0.545197
8217,0.37109
8218,0.563266
8219,0.441088
8220,0.419699
8221,0.400105
8222,0.401426
8223,0.404854
8224,0.554317
8225,0.601789
8226,0.588929
8227,0.610252
8228,0.375284
8229,0.503495
8230,0.507885
8231,0.58626
8232,0.477135
8233,0.367821
8234,0.367821
8235,0.47604
8236,0.383558
8237,0.380566
8238,0.380566
8239,0.428149
8240,0.56454
8241,0.369287
8242,0.430517
8243,0.450768
8244,0.509445
8245,0.52041
8246,0.292008
8247,0.338143
8248,0.431366
8249,0.470487
8250,0.32519
8251,0.347446
8252,0.522971
8253,0.489974
8254,0.24345
8255,0.24345
8256,0.0863794
8257,0.283389
8258,0.405107
8259,0.441029
8260,0.423102
8261,0.433011
8262,0.377155
8263,0.530124
8264,0.416497
8265,0.382429
8266,0.238563
8267,0.203697
8268,0.228296
8269,0.285907
8270,0.366752
8271,0.562064
8272,0.402322
8273,0.212856
8274,0.445556
8275,0.453212
8276,0.467789
8277,0.497465
8278,0.274193
8279,0.385921
8280,0.459501
8281,0.413853
8282,0.414679
8283,0.484567
8284,0.487389
8285,0.494211
8286,0.560144
8287,0.452179
8288,0.572019
8289,0.3347
8290,0.246775
8291,0.474583
8292,0.413244
8293,0.36411
8294,0.621219
8295,0.476942
8296,0.475585
8297,0.411176
8298,0.406661
8299,0.406639
8300,0.352206
8301,0.342791
8302,0.545462
8303,0.563223
8304,0.509338
8305,0.332241
8306,0.273601
8307,0.241787
8308,0.462247
8309,0.480586
8310,0.346491
8311,0.409859
8312,0.343633
8313,0.343633
8314,0.390849
8315,0.390849
8316,0.317424
8317,0.371919
8318,0.356823
8319,0.349575
8320,0.318487
8321,0.312896
8322,0.40047
8323,0.455181
8324,0.399051
8325,0.484882
8326,0.553729
8327,0.485359
8328,0.521964
8329,0.46539
8330,0.46539
8331,0.458018
